IPC,ApplicationDate,Region
H02J7/00 | H02J7/02,2018005030,中国
B31B50/20 | B31B50/00 | B31B120/10,2018005030,中国
B64F5/60 | B64D27/24 | G01M15/14,2018005030,加拿大
B64F5/60 | G01M15/14 | B64D27/24,2018005030,加拿大
F02C7/268 | B64D27/24 | B64D33/00 | F02C6/14 | F02C7/262 | H02K7/14 | H02K7/18,2018005030,加拿大
F02C7/268 | B64D33/00 | F02C6/14 | F02C7/262 | H02K7/14 | H02K7/18 | B64D27/24,2018005030,加拿大
B64D27/24 | B64D31/00,2018005030,加拿大
B64D27/24 | B64D31/00,2018005030,加拿大
B64C27/20 | B64C27/26 | B64C37/02,2018005031,中国
H02J3/46 | H02J5/00,2018005031,中国
B64C39/02 | B64C3/00 | B64C5/00,2018005031,中国
B64C39/02 | B64C3/00 | B64C5/00,2018005031,中国
F16N37/00,2018005031,中国
G05D1/08 | G05D1/10,2018005031,中国
A62C13/64 | A62C13/76 | A62C31/02,2018005031,中国
H02H3/26,2018005031,中国
H02J7/14,2018005031,中国
H02J3/00,2018005031,中国
H02H3/32 | H02J3/46 | H02J5/00,2018005031,中国
H02H7/06,2018005031,中国
H02H7/04 | H02H7/06,2018005031,中国
B64C27/22 | B64C27/20 | B64C1/30 | B64C3/54,2018005031,中国
H02J9/08,2018005031,中国
H02J3/00,2018005031,中国
H02J7/14,2018005031,中国
H02H7/04 | H02H7/06,2018005031,中国
H02J7/14,2018005031,中国
H02H3/32 | H02J3/46 | H02J5/00,2018005031,中国
H02J7/14,2018005031,中国
H02J1/10,2018005031,中国
H02H3/26,2018005031,中国
H02J7/14,2018005031,中国
H02J9/08,2018005031,中国
H02H7/06,2018005031,中国
B64C27/20 | B64C27/26 | B64C3/56 | B64C37/02,2018005031,中国
B64C27/22 | B64C27/20 | B64C1/30 | B64C3/54,2018005031,中国
B64C27/22 | B64C27/20 | B64C1/30 | B64C3/54,2018005031,中国
0,2018005031,美国
H02J9/08,2018005031,中国
H02J3/46 | H02J5/00,2018005031,中国
H02J9/08,2018005031,中国
H02J3/46 | H02J5/00,2018005031,中国
H02J3/46 | H02J5/00,2018005031,中国
H02H7/06 | H02H3/253 | H02H3/26,2018005031,中国
H02H7/06 | H02H3/253 | H02H3/26,2018005031,中国
B64C27/22,2018005031,中国
B64C3/38 | B64C5/04 | B64C5/16,2018005031,印度
B65B61/16,2018006001,中国
B29C48/395 | B29C48/80 | B29C48/25,2018006001,中国
B29C48/88 | B29B13/10,2018006001,中国
H02K21/02,2018006001,德国
G01R31/42,2018006001,奥地利
G01R31/42 | G01R31/34 | H02P29/024 | H02H7/08 | H02H7/122,2018006001,世界知识产权组织
G01R31/42 | G01R31/34 | H02P29/024 | H02H7/08 | H02H7/122,2018006001,欧洲专利局
G01R31/42 | G01R31/34 | H02P29/024 | H02H7/08 | H02H7/122,2018006001,欧洲专利局
B64C27/10 | B64D27/24 | B64C27/68,2018006003,中国
F24C15/20,2018006004,中国
B65G19/22 | B65G19/20,2018006004,中国
B64C25/02 | F16L3/01,2018006004,法国
B64C25/02 | F16L3/01,2018006004,法国
B64D13/08 | B64D33/02 | B64D41/00,2018006004,美国
B64D13/08 | B64D33/02 | B64D41/00 | B64D13/06,2018006004,美国
B64D15/12,2018006004,中国
B64D15/12,2018006004,奥地利
B64D15/12 | B64D15/00 | B64D15/20 | B64D33/02,2018006004,美国
B64D15/12,2018006004,美国
B64D15/12,2018006004,世界知识产权组织
B64D15/12,2018006004,加拿大
B64D15/12,2018006004,欧洲专利局
B64D15/12,2018006004,欧洲专利局
B64D15/12,2018006004,欧洲专利局
B62D21/18 | B62D37/06 | B62D39/00,2018006005,巴西
B64D1/10,2018006005,俄罗斯
D05B75/00,2018006005,中国
G05B19/042,2018006005,中国
F24F11/77 | F24F11/70 | F24F11/54,2018006005,中国
D05B75/00,2018006006,中国
B64F1/20,2018006006,中国
B64C25/18 | B64C25/10,2018006006,法国
F02C6/00 | B64D27/24 | F02C9/00 | F02C6/20,2018006006,日本
F02C6/00 | B64D27/24 | F02C9/00 | F02C6/20,2018006006,日本
B64D27/24 | B64D41/00 | F02C3/073 | F01D17/24 | F02K3/06 | F02K5/00 | F02C6/14,2018006006,日本
B64D27/24 | B64D41/00 | F02C3/073 | F01D17/24 | F02K3/06 | F02K5/00 | F02C6/14,2018006006,日本
B29D30/30 | B29D30/28 | B29D30/36 | B29D30/00,2018006007,中国
D03J1/00 | H05F3/00,2018006007,中国
H01L21/338 | B82B1/00,2018006007,俄罗斯
0,2018006007,俄罗斯
H01L21/338 | B82B3/00,2018006007,俄罗斯
B64D27/20,2018006007,奥地利
B64D27/20 | B64D27/24 | F02C3/113 | F02C7/36 | F02K5/00 | B64D27/02,2018006007,欧洲专利局
B64D27/20 | B64D27/24 | F02C3/113 | F02C7/36 | F02K5/00 | B64D27/02,2018006007,欧洲专利局
B64D27/20 | F02C7/36 | F02K5/00 | B64D27/24 | B64D27/02 | F02C3/113,2018006007,德国
B64D45/02 | H05F3/02,2018006008,中国
B64C27/10 | B64C27/12 | B64C27/24 | F02C6/20 | B64D27/10 | B64D27/24,2018006008,欧洲专利局
B64C27/10 | B64C27/12 | B64C27/24 | F02C6/20 | B64D27/10 | B64D27/24,2018006008,欧洲专利局
B64D27/12 | F02C9/00 | F02C7/275 | F01D17/24 | F02C3/073 | F02C6/00 | F02C6/14,2018006008,日本
B64D27/12 | B64D27/24 | F02C6/00 | F02C6/14 | F02C7/275 | F02C9/00,2018006008,日本
B64D31/00 | B64D27/24 | B64D27/10,2018006008,中国
B64D31/00 | B64D27/24 | B64D27/10,2018006008,中国
B64D27/24 | B64D27/10 | B64D35/02,2018006008,中国
B64D31/00 | B64D27/24 | B64D27/10,2018006008,中国
B64D27/24 | B64D27/10 | B64D35/02,2018006008,中国
B64D27/24 | B64D27/16 | B64B1/50 | F01D17/24 | F02C3/073 | F02C6/14 | F02K3/06 | F02K5/00 | F02C6/00 | F02C7/275,2018006008,日本
B64D27/24 | B64D27/16 | F01D17/24 | F02C3/073 | F02C6/14 | F02K3/06 | F02K5/00 | F02C6/00 | F02C7/275,2018006008,日本
0,2018006009,俄罗斯
B64C15/02 | B64C29/00,2018006009,俄罗斯
B64C15/02 | B64C29/00,2018006009,俄罗斯
B64C27/08 | B64C27/14 | B64D45/00 | B64D47/00 | B64D47/08 | A61M16/06 | A61N1/39 | B63C9/01 | G08C17/02 | G08B21/02 | G08B21/08 | G05D1/10 | G05D1/08 | G01D21/02,2018006010,中国
H01R12/52 | H01R12/51,2018006011,德国
B64C21/04,2018006011,中国
B64C29/02 | B64C39/02,2018006011,美国
B64C29/02 | B64C39/02,2018006011,美国
H02J50/10 | G01D11/24,2018006011,美国
B64D27/02,2018006011,奥地利
B64D27/02 | B64D35/08 | B64D27/24 | F02C7/268 | F01D15/10 | F02C6/14,2018006011,欧洲专利局
B64D27/02 | B64D35/08 | B64D27/24 | F02C7/268 | F01D15/10 | F02C6/14,2018006011,欧洲专利局
B64D27/02 | B64D35/08 | B64D27/24 | F02C7/268 | F01D15/10 | F02C6/14,2018006011,欧洲专利局
B29C45/26,2018006012,中国
B29C45/26 | B29C45/14 | B29C45/40 | B29C45/73,2018006012,中国
B64G1/64,2018006012,中国
C02F9/02,2018006012,中国
H01R31/06 | H01B7/20 | H01B7/28 | H01B7/282 | H01B7/29,2018006012,中国
B64D27/24 | B64D31/02,2018006012,中国
H02K9/20 | H02K5/20 | F01D1/04 | F01D25/12 | F01D25/26 | F01D9/02 | F04D29/58,2018006012,美国
H02K9/20 | H02K5/20 | F04D29/58 | F01D25/26 | F01D25/12 | F01D9/02 | F01D1/04 | B64D27/24 | B64D27/02,2018006012,美国
H02J7/00 | H02J1/00 | B64D27/24,2018006012,日本
G01D21/02 | H02J5/00,2018006012,中国
H02J7/00,2018006012,巴西
B64D27/02 | B64D27/10,2018006012,中国
B64D27/02 | B64D27/10,2018006012,中国
B64C27/04,2018006012,世界知识产权组织
B26F1/02 | B26F1/14,2018006013,中国
E04H6/42 | E04H6/18,2018006013,日本
E04H6/42 | E04H6/18,2018006013,日本
G02F1/01 | B82Y30/00 | G02B5/30,2018006013,俄罗斯
B64F1/22,2018006013,中国
B64F1/22,2018006013,中国
F23G5/16 | F23B90/06,2018006013,世界知识产权组织
F02C9/48 | F02C9/00,2018006013,中国
F02C9/48 | F02C9/00,2018006013,中国
B64D27/24,2018006013,奥地利
B64D27/24 | B64D27/02 | B64D45/00,2018006013,欧洲专利局
B64D27/24 | B64D27/02 | B64D45/00,2018006013,欧洲专利局
B64D27/24 | B64D27/02 | B64D45/00,2018006013,德国
B64U10/14 | B64D47/00 | A01M29/24 | A01M29/00 | B64U101/00,2018006014,中国
B64C39/02 | B64D47/00 | A01M29/24 | A01M29/00,2018006014,中国
H05H1/54 | F03H1/00 | B64G1/00,2018006014,俄罗斯
H02P9/14 | H02P9/30 | H02K19/36 | H02K21/04,2018006014,俄罗斯
B64D45/02,2018006014,奥地利
B64D27/24 | B64D31/00 | B64D33/00,2018006014,加拿大
B64D33/00 | B64D27/24 | B64D31/00,2018006014,加拿大
B64D45/02,2018006014,欧洲专利局
B64D45/02,2018006014,欧洲专利局
B64D31/18 | B64D47/00 | B64D27/33 | B64D27/24 | B64D31/00,2018006014,加拿大
B64D27/24 | B64F5/40 | F02C6/14,2018006014,加拿大
B64F5/40 | F02C6/14 | B64D27/24,2018006014,加拿大
B05B13/02,2018006015,中国
G05B23/00,2018006015,中国
G05B23/00,2018006015,中国
B29C39/26 | B29C39/36 | B29C39/22 | B29C39/02 | B29L31/30,2018006015,中国
H02K3/04,2018006015,德国
0,2018006016,美国
B60L8/00 | B64C39/02,2018006017,中国
A62B99/00 | A62C27/00,2018006018,中国
A62B99/00 | A62C27/00,2018006018,中国
A62B99/00 | A62C27/00,2018006018,中国
B64D27/10 | F01D15/10,2018006018,美国
B64D27/02 | F02G3/00,2018006018,加拿大
F02C6/14 | F02K5/00 | B60K6/24 | F02C7/32,2018006018,德国
F02C6/14 | B60K6/24 | F02K5/00 | F02C7/32,2018006018,欧洲专利局
F02C6/14 | B60K6/24 | F02K5/00 | F02C7/32,2018006018,欧洲专利局
B67D7/06 | B67D7/16,2018006019,中国
B29C48/69,2018006019,中国
B29C48/25 | B29C48/69,2018006019,中国
B23P17/00 | B23Q3/155 | B23C3/00 | B23K26/342 | B22D25/00,2018006019,德国
G01S5/00,2018006019,俄罗斯
G01P21/02,2018006019,中国
G01P21/02,2018006019,中国
B64D31/06 | B64D27/02 | B64D27/12 | B64D27/24 | B64D31/14 | H02K7/18 | H02K7/20 | H02K11/00 | F02C6/20 | F02C6/14,2018006019,美国
B64D31/06 | B64D27/24 | H02K7/20 | F02C6/14 | B64D27/02 | B64D27/12 | B64D31/14 | H02K7/18 | H02K11/00 | F02C6/20,2018006019,美国
0,2018006019,英国
H02K3/30 | H02K3/32,2018006019,英国
0,2018006019,英国
H02K3/30 | H02K3/32,2018006019,英国
B29C48/69 | B29C48/27,2018006019,中国
B64D11/00,2018006019,奥地利
H02J3/38 | H02J5/00 | B64D11/00,2018006019,美国
H02J3/38 | B64D11/00 | H02J5/00,2018006019,美国
H02J3/46 | H02J3/38 | B60R16/03 | B64D41/00 | H02M5/22,2018006019,世界知识产权组织
H02J3/46 | B60R16/03 | B64D41/00 | H02J3/38 | H02M5/22,2018006019,加拿大
H02J3/46 | H02J3/38 | B60R16/03 | B64D41/00 | H02M5/22,2018006019,欧洲专利局
H02J3/46 | H02J3/38 | B60R16/03 | B64D41/00 | H02M5/22,2018006019,新加坡
H02J3/46 | H02J3/38 | B60R16/03 | B64D41/00 | H02M5/22,2018006019,新加坡
B64D11/00 | B64D41/00 | H02J3/38 | H02J3/46 | H02J5/00,2018006019,欧洲专利局
B64F1/22,2018006020,德国
B64C39/02,2018006020,中国
G06K9/00 | G06K7/10 | H04N5/225 | H04N5/76,2018006020,中国
B64C39/02 | B64D27/24 | B64C27/14,2018006020,中国
G01N11/12,2018006020,中国
B64C1/32 | B64D25/12 | H02P25/08 | B64C1/22 | B64D9/00 | B64F1/30 | B64F1/31,2018006020,乌克兰
B64F1/30 | B64F1/31 | B64D9/00 | B64D11/00,2018006020,乌克兰
B64C27/20 | B60L50/60 | B64C27/10 | B64D27/24,2018006020,墨西哥
B64D27/24 | F01D15/10 | B64D27/02,2018006020,德国
